Season,Team/Season,Team,Team ID,Team ID/Season,Conference,Conference/Season,Conference 5=> rec,Conference OR,Conference SRS,Conference Age,pre playoff odds,pre playoff odds rank,pre season odds,champion,champion share,make playoffs,top 3 conference,rk conference,overall record,over500 rec,over600 rec,20 =< wins,5 => rec,sum coach playoff games,sum coy shares,sum playoff games,sum champion,sum champion share,sum mvp shares,sum all defense,sum all nba,sum dpoy shares,sum smoy shares,sum mip shares,sum all stars,sum player L1Y cs,sum player L3Y cs,sum player L5Y cs,sum player L8Y cs,sum player L10Y cs,sum L3Y mvp shares ,sum L5Y  mvp shares,sum franchise L1Y cs,sum franchise L3Y cs,sum franchise L5Y cs,sum franchise L8Y cs,sum franchise L10Y cs,team_rating_custom,max_player_rating_custom,curr/past mvp or past fmvp,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp,PTS_opp,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,Offense Four Factors|eFG%,Offense Four Factors|TOV%,Offense Four Factors|ORB%,Offense Four Factors|FT/FGA,Defense Four Factors|eFG%,Defense Four Factors|TOV%,Defense Four Factors|DRB%,Defense Four Factors|FT/FGA
2024,Charlotte Hornets 2024,Charlotte Hornets,21,21 2024,East,East 2024,0.47297571,0.471544715,-0.981333333,26.45333333,999999,0,50000,0,0,0,0,13,0.256097561,0.153846154,0.117647059,1,0.666666667,21,0.366,315,2,11.5625,0.005,0,1,0.004,0.014,0.251,7,2.5,5.875,8.75,10.4375,10.625,0,0,0,0,0,0.1875,0.1875,-8.837203409,20.61,0,40,87,0.46,12.1,34,0.355,28,53,0.528,14.5,18.4,0.786,9.3,31,40.3,24.8,6.9,4.5,13.8,18,106.6,43.4,87.7,0.494,13.6,36.2,0.377,29.7,51.5,0.577,16.5,20.7,0.796,10.6,34.8,45.4,28.7,7.1,4.8,13.6,17.5,116.8,25.1,21,61,18,64,-10.24,0.13,-10.12,109.3,119.8,-10.5,97.3,0.212,0.391,0.56,0.529,12.6,21.1,0.167,0.572,12.3,74.5,0.188
2024,Portland Trail Blazers 2024,Portland Trail Blazers,30,30 2024,West,West 2024,0.524223745,0.528455285,0.981333333,26.29333333,999999,0,12500,0,0,0,0,15,0.256097561,0.145454545,0,2,0.368421053,0,0,245,0,9.8125,0,3,0,0.02,0.818,0.316,0,2.125,6.5625,9.3125,9.8125,9.8125,0,0,0,0.125,0.6875,1,1.375,-2.78725,22.015,0,39.4,89.7,0.439,11.5,33.2,0.345,27.9,56.5,0.494,16.2,20.5,0.791,12.6,30.1,42.7,23.1,7.6,4.3,15.2,20.2,106.4,42.5,86.6,0.491,11.7,33.3,0.351,30.8,53.3,0.578,18.7,23.6,0.792,10.6,33.2,43.8,27.1,8.9,6.4,14.3,17.9,115.4,24.1,21,61,20,62,-9.02,0.74,-8.29,108.3,117.5,-9.2,97.2,0.228,0.37,0.539,0.503,13.4,27.5,0.181,0.558,12.8,74,0.216
2024,Memphis Grizzlies 2024,Memphis Grizzlies,7,7 2024,West,West 2024,0.524223745,0.528455285,0.981333333,26.29333333,999999,0,2200,0,0,0,0,13,0.329268293,0.259259259,0.130434783,0,0.615384615,23,0.608,382,0,13.0625,1.002,3,2,1.516,0.212,0.733,6,3.6875,8.6875,9.6875,11.75,12.125,0.021,0.021,0.125,0.5625,0.5625,0.6875,1.25,1.500722593,31.484,1,38.4,88.2,0.435,13.1,37.8,0.346,25.3,50.4,0.502,16,21,0.764,10.9,31.7,42.6,24.7,8.2,6.1,15.1,19.1,105.8,41.2,86.9,0.474,13.4,35.4,0.378,27.8,51.5,0.541,17,21.8,0.779,10.7,35,45.6,26.6,8.1,6.5,15.1,18.8,112.8,24.4,27,55,24,58,-7,0.43,-6.57,107.2,114.3,-7.1,98.2,0.238,0.428,0.543,0.509,13.4,23.8,0.182,0.551,13.5,74.8,0.195
2023,Milwaukee Bucks 2023,Milwaukee Bucks,3,3 2023,East,East 2023,0.492698808,0.515679443,0.452,25.73571429,275,1,650,0,0.0625,1,1,1,0.707317073,0.636363636,0.4,9,0.692307692,99,1.949,908,8,34.25,2.907,13,6,2.454,0.572,2.233,12,5.25,20,25.8125,29.3125,31.25,1.892,2.898,0.4375,1.75,2.5625,2.8125,2.8125,26.05836306,85.824525,1,42.7,90.4,0.473,14.8,40.3,0.368,27.9,50.1,0.557,16.6,22.4,0.743,11.1,37.5,48.6,25.8,6.4,4.9,14.6,18.1,116.9,42.5,93.2,0.456,12.1,34.1,0.354,30.4,59.1,0.514,16.3,21,0.776,10.7,33.5,44.2,23.9,7,3.9,11.8,19,113.3,29.8,58,24,50,32,3.63,-0.02,3.61,115.4,111.9,3.5,100.5,0.248,0.446,0.583,0.555,12.7,25,0.184,0.52,10.4,77.8,0.175
2023,Boston Celtics 2023,Boston Celtics,6,6 2023,East,East 2023,0.492698808,0.515679443,0.452,25.73571429,350,2,500,0,0.6875,1,1,2,0.695121951,0.659090909,0.6,12,0.541666667,0,0,695,1,26.8125,0.397,5,8,0.643,0.002,0.275,14,8.75,14.5625,19.9375,24.5625,25.375,0.044,0.044,0.875,1.5625,2.5625,3.25,3.375,30.73702694,83.49122,0,42.2,88.8,0.475,16,42.6,0.377,26.2,46.2,0.567,17.5,21.6,0.812,9.7,35.6,45.3,26.7,6.4,5.2,13.4,18.8,117.9,41.8,90.2,0.463,11.6,33.7,0.345,30.1,56.5,0.534,16.2,21.1,0.769,9.7,34.3,44,23.1,6.6,3.9,12.7,19.1,111.4,27.4,57,25,57,25,6.52,-0.15,6.38,118,111.5,6.5,98.5,0.243,0.48,0.6,0.566,12,22.1,0.197,0.528,11.3,78.5,0.18
2023,Philadelphia 76ers 2023,Philadelphia 76ers,2,2 2023,East,East 2023,0.492698808,0.515679443,0.452,25.73571429,1000,5,1400,0,0.4375,1,1,3,0.658536585,0.613636364,0.466666667,11,0.666666667,197,1.453,562,1,20,4.994,3,11,0.399,2.14,0.236,13,5.25,11.4375,16.0625,18.25,18.5,1.65,3.426,0.375,0.8125,1.5625,1.5625,1.5625,28.09727611,91.546695,1,40.8,83.8,0.487,12.6,32.6,0.387,28.2,51.2,0.551,21,25.1,0.835,8.7,32.2,40.9,25.2,7.7,4.7,13.7,20.4,115.2,40.4,85.4,0.473,11.6,33.4,0.348,28.8,52.1,0.553,18.5,23.7,0.781,9.5,31.6,41.2,24.2,6.6,4.6,14.3,19.6,110.9,28.2,54,28,52,30,4.32,0.06,4.37,117.7,113.3,4.4,96.9,0.3,0.389,0.608,0.563,12.6,21.6,0.25,0.541,13,77.2,0.217
2023,Denver Nuggets 2023,Denver Nuggets,1,1 2023,West,West 2023,0.495528314,0.504878049,-0.452,26.48666667,1000,5,1800,1,1,1,1,1,0.646341463,0.622222222,0.636363636,10,0.68,48,0.328,425,1,12.75,2.064,2,7,0.678,0.078,0.806,5,0.6875,7.0625,8.75,10,11.5625,1.854,2.064,0.0625,0.875,1.3125,1.3125,1.4375,24.83717625,88.62832,1,43.6,86.4,0.504,11.8,31.2,0.379,31.8,55.2,0.575,16.8,22.4,0.751,10.1,32.9,43,28.9,7.5,4.5,14.5,18.6,115.8,41.7,87.4,0.478,11.4,33.1,0.344,30.4,54.3,0.559,17.6,22.7,0.775,10.1,30.7,40.8,25.7,7.9,4.2,13.5,19.5,112.5,26.6,53,29,49,33,3.33,-0.29,3.04,117.6,114.2,3.4,98.1,0.259,0.361,0.601,0.573,13.1,24.8,0.194,0.543,12.2,76.4,0.201
2023,Memphis Grizzlies 2023,Memphis Grizzlies,7,7 2023,West,West 2023,0.495528314,0.504878049,-0.452,26.48666667,1800,8,2000,0,0.125,1,1,2,0.62195122,0.511111111,0.454545455,12,0.578947368,17,0.598,215,0,6.6875,0.01,0,1,0.204,0.028,0.663,1,3.75,5.0625,5.3125,6.0625,6.6875,0.01,0.01,0.375,0.4375,0.4375,0.9375,1.625,25.38175278,65.91705,0,43.7,92.1,0.475,12,34.2,0.351,31.7,57.9,0.548,17.5,23.8,0.733,12,34.6,46.6,26,8.3,5.8,13.6,20,116.9,40.7,89.8,0.453,13,36.6,0.355,27.7,53.3,0.521,18.5,23.5,0.787,11,33.4,44.4,26.4,6.8,5.2,15.1,20,113,24.4,51,31,51,31,3.94,-0.34,3.6,115.1,111.2,3.9,101.1,0.259,0.372,0.57,0.54,11.7,26.5,0.19,0.526,13.1,75.9,0.206
2023,Cleveland Cavaliers 2023,Cleveland Cavaliers,15,15 2023,East,East 2023,0.492698808,0.515679443,0.452,25.73571429,4000,9,3000,0,0.0625,1,0,4,0.62195122,0.465116279,0.466666667,12,0.4,5,0.056,325,5,13.125,0,1,0,0.004,0,0.424,4,0.5,4.9375,8,9.5,11.75,0,0,0,0,0.75,3.4375,3.4375,28.28920588,78.4695,0,41.6,85.2,0.488,11.6,31.6,0.367,30,53.6,0.559,17.5,22.5,0.78,9.7,31.4,41.1,24.9,7.1,4.7,13.3,19,112.3,39,83.5,0.468,11.3,30.6,0.368,27.8,52.9,0.525,17.5,22.4,0.782,9.8,31.5,41.2,23,7,4.4,15.7,20.4,106.9,25.4,51,31,55,27,5.38,-0.15,5.23,116.1,110.6,5.5,95.7,0.264,0.371,0.59,0.556,12.3,23.6,0.206,0.535,14.4,76.3,0.21
2023,Sacramento Kings 2023,Sacramento Kings,23,23 2023,West,West 2023,0.495528314,0.504878049,-0.452,26.48666667,5000,10,50000,0,0.1875,1,1,3,0.585365854,0.456521739,0.333333333,10,0.555555556,96,0.606,191,2,7.9375,0,0,0,0,0.38,0.192,2,0.0625,1.9375,3.125,7.375,7.9375,0,0,0,0,0,0,0,18.517275,60.5565,0,43.6,88.2,0.494,13.8,37.3,0.369,29.8,50.9,0.586,19.8,25.1,0.79,9.5,32.9,42.5,27.3,7,3.4,13.5,19.7,120.7,43.8,88.9,0.492,12.5,33.4,0.373,31.3,55.5,0.564,18.1,23,0.787,9.7,32.5,42.2,26.7,7.3,4.2,14.2,20.9,118.1,25.4,48,34,47,35,2.65,-0.35,2.3,119.4,116.8,2.6,100.3,0.284,0.423,0.608,0.572,12,22.7,0.225,0.563,12.6,77.2,0.203
2023,New York Knicks 2023,New York Knicks,18,18 2023,East,East 2023,0.492698808,0.515679443,0.452,25.73571429,10000,12,6600,0,0.375,1,0,5,0.573170732,0.511111111,0.526315789,10,0.583333333,61,2.366,117,0,3.125,1.011,0,2,0,0.324,1.206,4,0.5625,1.1875,1.6875,2.0625,2.1875,0.03,0.03,0,0.0625,0.0625,0.0625,0.4375,26.79311107,63.4126,1,42,89.4,0.47,12.6,35.7,0.354,29.4,53.6,0.547,19.4,25.5,0.761,12.6,34,46.6,22.9,6.4,4.1,13,20.3,116,40.8,88.2,0.462,13,36.5,0.357,27.7,51.7,0.537,18.5,23.7,0.782,10.1,31.9,42,25.1,6,4.5,12.7,20.7,113.1,24.5,47,35,48,34,2.93,0.06,2.99,117.8,114.8,3,97.1,0.285,0.4,0.577,0.541,11.4,28.3,0.217,0.536,11.4,77.1,0.21
2023,Brooklyn Nets 2023,Brooklyn Nets,10,10 2023,East,East 2023,0.492698808,0.515679443,0.452,25.73571429,50000,16,700,0,0,1,0,6,0.548780488,0.431818182,0.263157895,6,0.56,20,0.014,381,1,13.5,0.003,3,1,1.042,0.354,0.145,2,2.25,6.75,8.75,10.6875,12.625,0.003,0.003,0,0.4375,0.5,0.625,1.125,19.79973618,47.2515,0,41.5,85.1,0.487,12.8,33.8,0.378,28.7,51.3,0.559,17.7,22.1,0.8,8.2,32.3,40.5,25.5,7.1,6.2,13.7,21.1,113.4,41,88.5,0.463,11.8,32.2,0.367,29.2,56.3,0.518,18.7,24.4,0.767,11.5,33.6,45.1,23.4,7,3.9,13.7,18.5,112.5,28,45,37,43,39,0.85,0.18,1.03,115,114.1,0.9,98.3,0.26,0.397,0.598,0.562,12.7,19.6,0.208,0.53,12.2,73.7,0.212
2023,Phoenix Suns 2023,Phoenix Suns,4,4 2023,West,West 2023,0.495528314,0.504878049,-0.452,26.48666667,450,3,1000,0,0.375,1,0,4,0.548780488,0.479166667,0.375,10,0.44,45,1.618,618,3,23.1875,5.233,9,22,0.208,0.024,0.42,23,4.625,11.125,14.6875,19.1875,20.8125,0.383,0.473,0.4375,1.3125,1.3125,1.3125,1.3125,25.584411,67.64855,1,42.1,90.1,0.467,12.2,32.6,0.374,29.9,57.5,0.52,17.2,21.7,0.793,11.8,32.4,44.2,27.3,7.1,5.3,13.5,21.2,113.6,40,85.9,0.466,11.4,32,0.357,28.6,53.9,0.53,20.1,25.6,0.786,10.2,32.6,42.9,23.4,7.2,4,14.4,19.9,111.6,28.1,45,37,46,36,2.07,0.01,2.08,115.1,113,2.1,98.2,0.241,0.362,0.57,0.535,12,26.6,0.191,0.532,12.9,76,0.234
2023,Miami Heat 2023,Miami Heat,13,13 2023,East,East 2023,0.492698808,0.515679443,0.452,25.73571429,12500,13,1600,0,0.8125,1,0,7,0.536585366,0.522727273,0.473684211,3,0.615384615,161,0.979,656,5,27,0.089,9,8,0.395,1.416,3.318,15,7.5625,12.375,15.125,19.875,22.25,0.009,0.016,0.6875,1.5625,1.625,2.0625,3.875,17.09996735,62.92157,0,39.2,85.3,0.46,12,34.8,0.344,27.3,50.5,0.54,19.1,23,0.831,9.7,30.9,40.6,23.8,8,3,13.5,18.5,109.5,40.1,83.2,0.482,13.1,35.8,0.367,27,47.4,0.569,16.5,21.1,0.781,8.9,33,41.8,25.6,7,3.8,15.7,20,109.8,27.7,44,38,40,42,-0.32,0.18,-0.13,113,113.3,-0.3,96.3,0.27,0.408,0.574,0.53,12.4,22.8,0.224,0.561,14.5,77.7,0.198
2023,Golden State Warriors 2023,Golden State Warriors,8,8 2023,West,West 2023,0.495528314,0.504878049,-0.452,26.48666667,800,4,600,0,0.375,1,0,5,0.536585366,0.446808511,0.466666667,7,0.45,127,1.339,817,24,37.5625,2.698,10,12,2.488,1.253,0.922,18,10.0625,12.9375,22.5,34.75,36.75,0.453,0.631,1,1,2.875,5.8125,6.375,20.28476412,70.411295,1,43.1,90.2,0.479,16.6,43.2,0.385,26.5,47,0.564,16,20.2,0.794,10.5,34.1,44.6,29.8,7.2,3.9,16.3,21.4,118.9,42.4,90.5,0.469,12.9,35.5,0.364,29.5,55,0.536,19.4,25.2,0.769,10.7,32.6,43.3,25.7,7.9,4,14.3,18.4,117.1,27.3,44,38,45,37,1.8,-0.15,1.66,116.1,114.4,1.7,101.6,0.224,0.479,0.6,0.571,14.1,24.4,0.178,0.54,12.3,76,0.214
2023,Los Angeles Clippers 2023,Los Angeles Clippers,25,25 2023,West,West 2023,0.495528314,0.504878049,-0.452,26.48666667,5000,10,700,0,0.0625,1,0,5,0.536585366,0.4,0.266666667,6,0.421052632,80,0.018,813,3,27.875,3.164,13,21,2.306,1.203,0.791,25,0.0625,9.3125,15,19.75,24.9375,0.172,0.62,0,1.0625,1.1875,1.9375,2.4375,19.86435111,55.6313,1,41.1,86.1,0.477,12.7,33.4,0.381,28.4,52.7,0.539,18.7,23.9,0.781,9.8,33.4,43.2,23.9,7.1,4.4,14.2,19.5,113.6,41.8,88.3,0.474,12.2,33.4,0.365,29.6,54.9,0.539,17.2,22.3,0.771,10.2,32.9,43.1,25,7.8,4.2,13,19.6,113.1,29.7,44,38,42,40,0.5,-0.19,0.31,115,114.5,0.5,98,0.278,0.387,0.588,0.551,12.8,22.9,0.217,0.543,11.7,76.6,0.195
2023,Los Angeles Lakers 2023,Los Angeles Lakers,11,11 2023,West,West 2023,0.495528314,0.504878049,-0.452,26.48666667,1400,7,1800,0,0.5,1,0,7,0.524390244,0.434782609,0.333333333,2,0.458333333,0,0,448,5,17.375,9.498,10,22,1.773,0.696,0.931,25,1,4.25,7.3125,10.875,12.875,0.829,2.002,0,1.125,1.125,1.125,1.125,20.33449941,66.51309,1,42.9,89,0.482,10.8,31.2,0.346,32.1,57.8,0.555,20.6,26.6,0.775,10,35.7,45.7,25.3,6.4,4.6,14.1,17.9,117.2,44,93.9,0.469,12.5,36.5,0.344,31.5,57.4,0.548,16.1,20.8,0.773,11.1,33.8,44.9,25.7,7.6,5.1,12.6,21.5,116.6,27.9,43,39,42,40,0.57,-0.15,0.43,114.5,113.9,0.6,101.3,0.299,0.351,0.582,0.542,12.3,22.8,0.232,0.535,10.9,76.3,0.171
2023,New Orleans Pelicans 2023,New Orleans Pelicans,33,33 2023,West,West 2023,0.495528314,0.504878049,-0.452,26.48666667,999999,17,4000,0,0,0,0,7,0.512195122,0.4,0.3125,9,0.421052632,6,0,211,0,6,0,0,0,0,0,1.532,2,1.375,1.625,3.25,4.875,5.75,0,0,0.125,0.125,0.4375,0.4375,0.4375,23.02703333,51.92,0,42,87.6,0.48,11,30.1,0.364,31.1,57.5,0.541,19.3,24.4,0.793,10.6,33.1,43.7,25.9,8.3,4.1,14.6,20.5,114.4,40.9,86.6,0.472,12.2,36,0.339,28.7,50.6,0.567,18.4,23.6,0.779,9.7,32.1,41.8,24.9,7.3,4.7,15,20.4,112.5,25.9,42,40,46,36,1.89,-0.26,1.63,114.4,112.5,1.9,99.1,0.279,0.344,0.582,0.543,12.9,24.7,0.221,0.543,13.4,77.4,0.212
2023,Minnesota Timberwolves 2023,Minnesota Timberwolves,27,27 2023,West,West 2023,0.495528314,0.504878049,-0.452,26.48666667,15000,14,2800,0,0.0625,1,0,9,0.512195122,0.533333333,0.4375,5,0.56,6,0.008,323,1,10.5625,0.01,7,6,3.933,0,0.578,7,1.75,5.125,6.25,9.25,9.9375,0.008,0.009,0.125,0.125,0.1875,0.1875,0.1875,16.15373824,46.783,0,42.9,87.4,0.49,12.2,33.3,0.365,30.7,54.1,0.568,17.9,23.7,0.755,9.1,32.8,41.9,26.2,8,5.4,15.3,21.6,115.8,41.8,88.7,0.471,12.3,33.3,0.369,29.5,55.5,0.532,19.9,26,0.766,11.3,33.3,44.7,25,8.2,4.1,15.4,20.2,115.8,25.8,42,40,41,41,-0.04,-0.18,-0.22,113.7,113.8,-0.1,101,0.271,0.381,0.592,0.56,13.6,21.5,0.205,0.54,13.3,74.3,0.225
2023,Atlanta Hawks 2023,Atlanta Hawks,22,22 2023,East,East 2023,0.492698808,0.515679443,0.452,25.73571429,20000,15,5000,0,0.125,1,0,8,0.5,0.386363636,0.333333333,4,0.52,123,1.957,218,0,8,0,1,1,0.024,0.02,0.61,3,1.25,5.375,6.5,8,8,0,0,0.0625,0.6875,0.6875,1.5625,1.875,18.4451875,56.9505,0,44.6,92.4,0.483,10.8,30.5,0.352,33.9,61.8,0.548,18.5,22.6,0.818,11.2,33.2,44.4,25,7.1,4.9,12.9,18.8,118.4,43.8,90.2,0.486,11.9,33.5,0.356,31.9,56.7,0.562,18.6,23.2,0.803,10.6,33.5,44.1,26,7.5,5,14.2,19.7,118.1,24.9,41,41,42,40,0.29,0.02,0.32,116.6,116.3,0.3,100.7,0.244,0.331,0.579,0.541,11.2,25.1,0.2,0.552,12.4,75.8,0.206
2023,Toronto Raptors 2023,Toronto Raptors,12,12 2023,East,East 2023,0.492698808,0.515679443,0.452,25.73571429,999999,17,4000,0,0,0,0,9,0.5,0.387755102,0.35,5,0.333333333,41,0.952,315,4,11.5,0.017,0,2,0,0.292,1.129,2,2.5,4.375,8.9375,10.375,10.75,0.017,0.017,0.125,0.5625,1.8125,2.6875,2.875,18.66732853,56.103585,0,41.9,91.3,0.459,10.7,32,0.335,31.1,59.3,0.525,18.4,23.4,0.784,12.7,30.3,43,23.9,9.4,5.2,11.7,20,112.9,40.4,82.3,0.491,12.2,32.6,0.374,28.2,49.7,0.567,18.4,23.1,0.797,9.2,33,42.3,26.2,6,4.6,16.7,19.6,111.4,25.8,41,41,45,37,1.48,0.12,1.59,115.5,114,1.5,97.1,0.257,0.351,0.555,0.517,10.3,27.8,0.201,0.565,15.3,76.7,0.223
2023,Oklahoma City Thunder 2023,Oklahoma City Thunder,26,26 2023,West,West 2023,0.495528314,0.504878049,-0.452,26.48666667,999999,17,50000,0,0,0,0,10,0.487804878,0.36,0.375,5,0.36,0,0,31,0,1.4375,0,0,0,0,0,0.05,0,0.5,1.3125,1.4375,1.4375,1.4375,0,0,0,0.1875,0.375,1.125,2.0625,19.69103333,76.6065,0,43.1,92.6,0.465,12.1,34.1,0.356,31,58.5,0.53,19.2,23.7,0.809,11.4,32.3,43.6,24.4,8.2,4.2,13,21,117.5,41.9,88.4,0.474,12.9,36,0.358,29,52.4,0.553,19.6,25.5,0.771,12,34.6,46.6,25.9,7,5.5,16.8,20.4,116.4,22.8,40,42,44,38,1.09,-0.12,0.96,115.2,114.2,1,101.1,0.256,0.369,0.57,0.531,11.2,24.7,0.207,0.547,14.4,72.9,0.222
2023,Chicago Bulls 2023,Chicago Bulls,9,9 2023,East,East 2023,0.492698808,0.515679443,0.452,25.73571429,999999,17,4000,0,0,0,0,10,0.487804878,0.416666667,0.4,9,0.333333333,46,0.27,183,1,6.0625,0.034,0,4,0.017,0.006,0.462,11,0.625,3.75,4.5625,5.4375,5.625,0.001,0.033,0.0625,0.0625,0.0625,0.5625,0.9375,18.862778,53.142,0,42.5,86.8,0.49,10.4,28.9,0.361,32.1,57.9,0.555,17.6,21.8,0.809,8.5,33.9,42.4,24.5,7.9,4.5,13.4,18.9,113.1,40.7,87.1,0.468,13.2,37.1,0.357,27.5,50,0.55,17.1,22,0.779,9.6,33.7,43.3,26,6.7,4.7,15,18.7,111.8,27.5,40,42,44,38,1.29,0.07,1.37,113.5,112.2,1.3,98.5,0.251,0.333,0.587,0.55,12.2,20.1,0.203,0.544,13.5,77.8,0.197
2023,Dallas Mavericks 2023,Dallas Mavericks,5,5 2023,West,West 2023,0.495528314,0.504878049,-0.452,26.48666667,999999,17,2500,0,0,0,0,11,0.463414634,0.448979592,0.25,7,0.514285714,42,0.134,344,3,12.375,0.386,0,4,0.008,0.1,0.616,7,4.4375,8.125,9.4375,11.6875,12.1875,0.386,0.386,0.5625,0.875,0.875,1,1.1875,14.42576059,82.46193,0,40,84.3,0.475,15.2,41,0.371,24.8,43.3,0.574,19,25.1,0.755,7.6,31.2,38.8,22.9,6.3,3.7,12.2,20.7,114.2,41.8,86.2,0.485,11.1,31.7,0.352,30.6,54.5,0.562,19.5,25,0.781,10.1,34.6,44.7,24.9,6.4,3.8,13.1,21.8,114.1,27.8,38,44,41,41,0.07,-0.22,-0.14,116.8,116.7,0.1,96.6,0.298,0.487,0.599,0.565,11.4,18,0.225,0.549,11.9,75.5,0.226
2023,Utah Jazz 2023,Utah Jazz,20,20 2023,West,West 2023,0.495528314,0.504878049,-0.452,26.48666667,999999,17,50000,0,0,0,0,12,0.451219512,0.408163265,0.375,5,0.464285714,0,0,126,1,6.1875,0,0,0,0,0.892,0.277,0,0.125,4.25,5.3125,6,6,0,0,0.125,0.6875,1.0625,1.3125,1.3125,13.58370588,53.08,0,42.5,89.8,0.473,13.3,37.8,0.353,29.2,52,0.56,18.7,23.8,0.786,11.8,34.1,45.9,26,6.1,5.2,15.4,20.5,117.1,43.4,91.6,0.473,12.5,34.5,0.361,30.9,57.1,0.54,18.8,24.3,0.776,11.2,32.2,43.5,25,7.8,4.9,12.6,20.5,118,26.5,37,45,39,43,-0.94,-0.09,-1.03,115.8,116.7,-0.9,100.5,0.265,0.421,0.584,0.547,13.3,26.8,0.209,0.541,10.9,75.2,0.205
2023,Washington Wizards 2023,Washington Wizards,19,19 2023,East,East 2023,0.492698808,0.515679443,0.452,25.73571429,999999,17,25000,0,0,0,0,11,0.426829268,0.3125,0.277777778,7,0.526315789,5,0.047,290,2,8.942857143,0,0,1,0,0.705,0.056,3,0.125,2.75,3.625,5.75,6.5,0,0,0,0.0625,0.1875,1,1.375,12.74657895,49.965,0,42.1,86.9,0.485,11.3,31.7,0.356,30.9,55.2,0.559,17.6,22.4,0.785,9.4,34.2,43.6,25.4,6.8,5.2,14.1,18.8,113.2,42.5,89.8,0.473,12,32.8,0.366,30.5,57,0.534,17.5,21.9,0.798,10.8,32.3,43,24.8,7.1,5,12.3,19.4,114.4,26.2,35,47,38,44,-1.21,0.15,-1.06,114.4,115.6,-1.2,98.6,0.258,0.365,0.585,0.55,12.7,22.6,0.202,0.54,11,76.1,0.194
2023,Indiana Pacers 2023,Indiana Pacers,29,29 2023,East,East 2023,0.492698808,0.515679443,0.452,25.73571429,999999,17,50000,0,0,0,0,12,0.426829268,0.3125,0.157894737,1,0.538461538,126,1.249,138,0,5.6875,0,0,0,0.036,0.058,0.118,0,1.75,3.3125,4.625,5.4375,5.625,0,0,0,0,0.1875,0.375,1.6875,10.4840625,46.99,0,42,89.6,0.469,13.6,37,0.367,28.4,52.6,0.54,18.7,23.7,0.79,10.1,31.4,41.5,27,7.7,5.8,14.9,21.2,116.3,43.3,89.3,0.485,12.4,33.3,0.373,30.9,56,0.551,20.5,25.6,0.8,12.1,33.2,45.3,26.4,7.9,5.3,15.1,20.2,119.5,24.5,35,47,33,49,-3.18,0.28,-2.91,114.6,117.7,-3.1,101.1,0.265,0.413,0.581,0.545,13,23.4,0.209,0.554,13,72.2,0.229
2023,Orlando Magic 2023,Orlando Magic,17,17 2023,East,East 2023,0.492698808,0.515679443,0.452,25.73571429,999999,17,50000,0,0,0,0,12,0.414634146,0.361702128,0.263157895,3,0.409090909,0,0,70,0,3.1875,0,0,0,0,0,0.017,0,0,2.0625,2.9375,3.1875,3.1875,0,0,0,0.0625,0.125,0.125,0.125,11.7821875,29.88,0,40.5,86.3,0.47,10.8,31.1,0.346,29.8,55.2,0.539,19.6,25,0.784,10.2,33.1,43.2,23.2,7.4,4.7,15.1,20.1,111.4,41.3,86.9,0.476,13,37,0.351,28.4,50,0.567,18.3,23,0.796,9.5,32.5,42,25.9,7.7,5.1,14.7,20.5,114,23.1,34,48,35,47,-2.56,0.17,-2.39,111.6,114.2,-2.6,99.3,0.29,0.361,0.573,0.532,13.4,23.8,0.227,0.55,13.1,77.7,0.211
2023,Portland Trail Blazers 2023,Portland Trail Blazers,30,30 2023,West,West 2023,0.495528314,0.504878049,-0.452,26.48666667,999999,17,8000,0,0,0,0,13,0.402439024,0.306122449,0.133333333,4,0.5,0,0,158,0,4.4375,0.354,0,6,0.002,0,0.314,5,0.0625,2,3.25,4.125,4.4375,0.061,0.334,0,0.1875,0.6875,1.0625,1.375,10.26098647,66.42627,0,40.5,85.4,0.474,12.9,35.3,0.365,27.6,50.1,0.55,19.6,24.6,0.796,9.4,31.1,40.5,24.2,6.7,4.6,14.5,20,113.4,43,87.5,0.491,12.5,33.1,0.379,30.4,54.4,0.559,19,24.1,0.787,10.5,32.8,43.2,27,7.8,4.3,13.5,20.5,117.4,25.1,33,49,31,51,-4.01,0.05,-3.96,114.8,118.8,-4,98.6,0.289,0.413,0.589,0.549,13.1,22.4,0.23,0.563,12.1,74.9,0.217
